prot_index,ph,note,ph_dependence,uniprot_id
2270,6.8,in the reductive reaction and pH 8.3-8.6 in the oxidative reaction. {ECO:0000269|PubMed:12467497};,Optimum pH is 6.8-7.3 in the reductive reaction and pH 8.3-8.6 in the oxidative reaction. {ECO:0000269|PubMed:12467497};,Q8KQL2
2270,7.3,in the reductive reaction and pH 8.3-8.6 in the oxidative reaction. {ECO:0000269|PubMed:12467497};,Optimum pH is 6.8-7.3 in the reductive reaction and pH 8.3-8.6 in the oxidative reaction. {ECO:0000269|PubMed:12467497};,Q8KQL2
2271,7.5,{ECO:0000269|PubMed:10082951};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:10082951};,Q8KRU5
2271,8.0,{ECO:0000269|PubMed:10082951};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:10082951};,Q8KRU5
2274,7.0,"for phosphorolysis, and 6.0-7.0 for synthetic reaction. {ECO:0000269|Ref.2};","Optimum pH is 7.0-7.5 for phosphorolysis, and 6.0-7.0 for synthetic reaction. {ECO:0000269|Ref.2};",Q8L164
2274,7.5,"for phosphorolysis, and 6.0-7.0 for synthetic reaction. {ECO:0000269|Ref.2};","Optimum pH is 7.0-7.5 for phosphorolysis, and 6.0-7.0 for synthetic reaction. {ECO:0000269|Ref.2};",Q8L164
2275,7.0,{ECO:0000269|PubMed:12057934};,Optimum pH is 7.0-7.5. {ECO:0000269|PubMed:12057934};,Q8L172
2275,7.5,{ECO:0000269|PubMed:12057934};,Optimum pH is 7.0-7.5. {ECO:0000269|PubMed:12057934};,Q8L172
2282,8.0,{ECO:0000269|PubMed:15634201};,Optimum pH is 8.0-8.5. {ECO:0000269|PubMed:15634201};,Q8L743
2282,8.5,{ECO:0000269|PubMed:15634201};,Optimum pH is 8.0-8.5. {ECO:0000269|PubMed:15634201};,Q8L743
2285,6.0,{ECO:0000269|PubMed:19445718};,Optimum pH is 6.0-9.0. {ECO:0000269|PubMed:19445718};,Q8L7R3
2285,9.0,{ECO:0000269|PubMed:19445718};,Optimum pH is 6.0-9.0. {ECO:0000269|PubMed:19445718};,Q8L7R3
2286,4.0,"{ECO:0000269|PubMed:17636254, ECO:0000269|PubMed:17644627};","Optimum pH is 4-5. {ECO:0000269|PubMed:17636254, ECO:0000269|PubMed:17644627};",Q8L7S6
2286,5.0,"{ECO:0000269|PubMed:17636254, ECO:0000269|PubMed:17644627};","Optimum pH is 4-5. {ECO:0000269|PubMed:17636254, ECO:0000269|PubMed:17644627};",Q8L7S6
2289,7.6,for carboxyesterase activity.;,Optimum pH is 7.6-8 for carboxyesterase activity.;,Q8LAS8
2289,8.0,for carboxyesterase activity.;,Optimum pH is 7.6-8 for carboxyesterase activity.;,Q8LAS8
2291,7.0,"{ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};","Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};",Q8LDN8
2291,9.0,"{ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};","Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};",Q8LDN8
2295,8.2,{ECO:0000269|PubMed:8635608};,Optimum pH is 8.2-8.5. {ECO:0000269|PubMed:8635608};,Q8LPU4
2295,8.5,{ECO:0000269|PubMed:8635608};,Optimum pH is 8.2-8.5. {ECO:0000269|PubMed:8635608};,Q8LPU4
2301,7.2,with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Optimum pH is 7.2-9 with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Q8N2K0
2301,9.0,with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Optimum pH is 7.2-9 with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Q8N2K0
2302,7.0,{ECO:0000269|PubMed:26001783};,Optimum pH is 7.0-7.5. {ECO:0000269|PubMed:26001783};,Q8N4J0
2302,7.5,{ECO:0000269|PubMed:26001783};,Optimum pH is 7.0-7.5. {ECO:0000269|PubMed:26001783};,Q8N4J0
2304,6.0,(with homotetramer). {ECO:0000269|PubMed:19000905};,Optimum pH is 6-8 (with homotetramer). {ECO:0000269|PubMed:19000905};,Q8N4T8
2304,8.0,(with homotetramer). {ECO:0000269|PubMed:19000905};,Optimum pH is 6-8 (with homotetramer). {ECO:0000269|PubMed:19000905};,Q8N4T8
2305,7.0,{ECO:0000269|PubMed:18620547};,Optimum pH is 7-9. {ECO:0000269|PubMed:18620547};,Q8N5Z0
2305,9.0,{ECO:0000269|PubMed:18620547};,Optimum pH is 7-9. {ECO:0000269|PubMed:18620547};,Q8N5Z0
2308,4.0,{ECO:0000269|PubMed:29724779};,Optimum pH is 4-4.5. {ECO:0000269|PubMed:29724779};,Q8NCC3
2308,4.5,{ECO:0000269|PubMed:29724779};,Optimum pH is 4-4.5. {ECO:0000269|PubMed:29724779};,Q8NCC3
2321,7.0,for the reduction of lipoate by NADH. {ECO:0000269|PubMed:11495999};,Optimum pH is 7.0-7.5 for the reduction of lipoate by NADH. {ECO:0000269|PubMed:11495999};,Q8NTE1
2321,7.5,for the reduction of lipoate by NADH. {ECO:0000269|PubMed:11495999};,Optimum pH is 7.0-7.5 for the reduction of lipoate by NADH. {ECO:0000269|PubMed:11495999};,Q8NTE1
2326,7.5,{ECO:0000269|PubMed:12537539};,Optimum pH is 7.5-8.5. {ECO:0000269|PubMed:12537539};,Q8R1S9
2326,8.5,{ECO:0000269|PubMed:12537539};,Optimum pH is 7.5-8.5. {ECO:0000269|PubMed:12537539};,Q8R1S9
2327,7.0,{ECO:0000269|PubMed:14731113};,Optimum pH is 7.0-8.0. {ECO:0000269|PubMed:14731113};,Q8R2F2
2327,8.0,{ECO:0000269|PubMed:14731113};,Optimum pH is 7.0-8.0. {ECO:0000269|PubMed:14731113};,Q8R2F2
2328,7.5,{ECO:0000269|PubMed:26491015};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:26491015};,Q8R2Y0
2328,8.0,{ECO:0000269|PubMed:26491015};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:26491015};,Q8R2Y0
2339,8.5,{ECO:0000269|PubMed:17692835};,Optimum pH is 8.5-9. {ECO:0000269|PubMed:17692835};,Q8S8N6
2339,9.0,{ECO:0000269|PubMed:17692835};,Optimum pH is 8.5-9. {ECO:0000269|PubMed:17692835};,Q8S8N6
2342,6.5,"{ECO:0000269|PubMed:12795704, ECO:0000269|PubMed:9459298};","Optimum pH is 6.5-7.0. {ECO:0000269|PubMed:12795704, ECO:0000269|PubMed:9459298};",Q8SAS8
2342,7.0,"{ECO:0000269|PubMed:12795704, ECO:0000269|PubMed:9459298};","Optimum pH is 6.5-7.0. {ECO:0000269|PubMed:12795704, ECO:0000269|PubMed:9459298};",Q8SAS8
2344,7.5,Activity is less than 10% at pH 6.0. {ECO:0000269|PubMed:10593934};,Optimum pH is 7.5-8. Activity is less than 10% at pH 6.0. {ECO:0000269|PubMed:10593934};,Q8T1C6
2344,8.0,Activity is less than 10% at pH 6.0. {ECO:0000269|PubMed:10593934};,Optimum pH is 7.5-8. Activity is less than 10% at pH 6.0. {ECO:0000269|PubMed:10593934};,Q8T1C6
2346,6.5,{ECO:0000269|PubMed:9446571};,Optimum pH is 6.5-7.5. {ECO:0000269|PubMed:9446571};,Q8T638
2346,7.5,{ECO:0000269|PubMed:9446571};,Optimum pH is 6.5-7.5. {ECO:0000269|PubMed:9446571};,Q8T638
2349,6.0,"{ECO:0000269|PubMed:11956206, ECO:0000269|PubMed:16269826};","Optimum pH is 6.0-7.8. {ECO:0000269|PubMed:11956206, ECO:0000269|PubMed:16269826};",Q8TCT0
2349,7.8,"{ECO:0000269|PubMed:11956206, ECO:0000269|PubMed:16269826};","Optimum pH is 6.0-7.8. {ECO:0000269|PubMed:11956206, ECO:0000269|PubMed:16269826};",Q8TCT0
2365,6.2,{ECO:0000269|PubMed:10595552};,Optimum pH is 6.2-6.6. {ECO:0000269|PubMed:10595552};,Q8U3L0
2365,6.6,{ECO:0000269|PubMed:10595552};,Optimum pH is 6.2-6.6. {ECO:0000269|PubMed:10595552};,Q8U3L0
2366,8.0,{ECO:0000269|PubMed:12225292};,Optimum pH is 8.0-9.0. {ECO:0000269|PubMed:12225292};,Q8UVG0
2366,9.0,{ECO:0000269|PubMed:12225292};,Optimum pH is 8.0-9.0. {ECO:0000269|PubMed:12225292};,Q8UVG0
2367,5.75,and 8.75-9.0. {ECO:0000269|PubMed:14975750};,Optimum pH is 5.75-6.5 and 8.75-9.0. {ECO:0000269|PubMed:14975750};,Q8VDL4
2367,6.5,and 8.75-9.0. {ECO:0000269|PubMed:14975750};,Optimum pH is 5.75-6.5 and 8.75-9.0. {ECO:0000269|PubMed:14975750};,Q8VDL4
2371,8.0,{ECO:0000269|Ref.1};,Optimum pH is 8-9. {ECO:0000269|Ref.1};,Q8VPD4
2371,9.0,{ECO:0000269|Ref.1};,Optimum pH is 8-9. {ECO:0000269|Ref.1};,Q8VPD4
2372,8.0,{ECO:0000269|PubMed:9008393};,Optimum pH is 8.0-8.5. {ECO:0000269|PubMed:9008393};,Q8VXG7
2372,8.5,{ECO:0000269|PubMed:9008393};,Optimum pH is 8.0-8.5. {ECO:0000269|PubMed:9008393};,Q8VXG7
2373,8.0,{ECO:0000269|PubMed:12435743};,Optimum pH is 8-9. {ECO:0000269|PubMed:12435743};,Q8VYF5
2373,9.0,{ECO:0000269|PubMed:12435743};,Optimum pH is 8-9. {ECO:0000269|PubMed:12435743};,Q8VYF5
2374,7.5,{ECO:0000269|PubMed:19509290};,Optimum pH is 7.5-7.8. {ECO:0000269|PubMed:19509290};,Q8VYG2
2374,7.8,{ECO:0000269|PubMed:19509290};,Optimum pH is 7.5-7.8. {ECO:0000269|PubMed:19509290};,Q8VYG2
2391,3.0,{ECO:0000269|PubMed:22776993};,Optimum pH is 3.0-4.5. {ECO:0000269|PubMed:22776993};,Q8WZJ4
2391,4.5,{ECO:0000269|PubMed:22776993};,Optimum pH is 3.0-4.5. {ECO:0000269|PubMed:22776993};,Q8WZJ4
2397,4.0,{ECO:0000269|PubMed:3297035};,Optimum pH is 4.0-6.8. {ECO:0000269|PubMed:3297035};,Q8ZNW0
2397,6.8,{ECO:0000269|PubMed:3297035};,Optimum pH is 4.0-6.8. {ECO:0000269|PubMed:3297035};,Q8ZNW0
2404,7.5,{ECO:0000269|PubMed:11279105};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:11279105};,Q91XB0
2404,8.0,{ECO:0000269|PubMed:11279105};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:11279105};,Q91XB0
2408,3.5,{ECO:0000269|PubMed:9503017};,Optimum pH is 3.5-4.0. {ECO:0000269|PubMed:9503017};,Q91ZJ9
2408,4.0,{ECO:0000269|PubMed:9503017};,Optimum pH is 3.5-4.0. {ECO:0000269|PubMed:9503017};,Q91ZJ9
2411,4.0,{ECO:0000269|PubMed:25288789};,Optimum pH is 4-6. {ECO:0000269|PubMed:25288789};,Q92484
2411,6.0,{ECO:0000269|PubMed:25288789};,Optimum pH is 4-6. {ECO:0000269|PubMed:25288789};,Q92484
2412,7.5,for 9-cis retinol dehydrogenase activity. {ECO:0000269|PubMed:9115228};,Optimum pH is 7.5-8.0 for 9-cis retinol dehydrogenase activity. {ECO:0000269|PubMed:9115228};,Q92781
2412,8.0,for 9-cis retinol dehydrogenase activity. {ECO:0000269|PubMed:9115228};,Optimum pH is 7.5-8.0 for 9-cis retinol dehydrogenase activity. {ECO:0000269|PubMed:9115228};,Q92781
2414,8.0,{ECO:0000269|PubMed:19001261};,Optimum pH is 8.0-9.5. {ECO:0000269|PubMed:19001261};,Q92SA6
2414,9.5,{ECO:0000269|PubMed:19001261};,Optimum pH is 8.0-9.5. {ECO:0000269|PubMed:19001261};,Q92SA6
2416,7.5,;,Optimum pH is 7.5-8.0.;,Q934F5
2416,8.0,;,Optimum pH is 7.5-8.0.;,Q934F5
2430,7.0,{ECO:0000269|PubMed:12427997};,Optimum pH is 7-9. {ECO:0000269|PubMed:12427997};,Q93WX6
2430,9.0,{ECO:0000269|PubMed:12427997};,Optimum pH is 7-9. {ECO:0000269|PubMed:12427997};,Q93WX6
2433,7.8,{ECO:0000269|PubMed:17557808};,Optimum pH is 7.8-8.0. {ECO:0000269|PubMed:17557808};,Q93Z53
2433,8.0,{ECO:0000269|PubMed:17557808};,Optimum pH is 7.8-8.0. {ECO:0000269|PubMed:17557808};,Q93Z53
2437,7.6,{ECO:0000269|PubMed:20557289};,Optimum pH is 7.6-8.0. {ECO:0000269|PubMed:20557289};,Q940S3
2437,8.0,{ECO:0000269|PubMed:20557289};,Optimum pH is 7.6-8.0. {ECO:0000269|PubMed:20557289};,Q940S3
2442,6.0,{ECO:0000269|PubMed:11595796};,Optimum pH is 6.0-6.5. {ECO:0000269|PubMed:11595796};,Q948R1
2442,6.5,{ECO:0000269|PubMed:11595796};,Optimum pH is 6.0-6.5. {ECO:0000269|PubMed:11595796};,Q948R1
2447,8.0,{ECO:0000269|PubMed:19586914};,Optimum pH is 8-9. {ECO:0000269|PubMed:19586914};,Q94AX4
2447,9.0,{ECO:0000269|PubMed:19586914};,Optimum pH is 8-9. {ECO:0000269|PubMed:19586914};,Q94AX4
2452,8.0,"{ECO:0000269|PubMed:11389739, ECO:0000269|PubMed:17383877};","Optimum pH is 8.0-8.8. {ECO:0000269|PubMed:11389739, ECO:0000269|PubMed:17383877};",Q94FV7
2452,8.8,"{ECO:0000269|PubMed:11389739, ECO:0000269|PubMed:17383877};","Optimum pH is 8.0-8.8. {ECO:0000269|PubMed:11389739, ECO:0000269|PubMed:17383877};",Q94FV7
2453,4.5,{ECO:0000269|PubMed:11373288};,Optimum pH is 4.5-6.0. {ECO:0000269|PubMed:11373288};,Q94G86
2453,6.0,{ECO:0000269|PubMed:11373288};,Optimum pH is 4.5-6.0. {ECO:0000269|PubMed:11373288};,Q94G86
2459,5.6,;,Optimum pH is 5.6-7.6.;,Q95M17
2459,7.6,;,Optimum pH is 5.6-7.6.;,Q95M17
2461,6.8,{ECO:0000269|PubMed:10578049};,Optimum pH is 6.8-7.2. {ECO:0000269|PubMed:10578049};,Q96286
2461,7.2,{ECO:0000269|PubMed:10578049};,Optimum pH is 6.8-7.2. {ECO:0000269|PubMed:10578049};,Q96286
2463,8.5,{ECO:0000269|PubMed:10212254};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:10212254};,Q96329
2463,9.0,{ECO:0000269|PubMed:10212254};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:10212254};,Q96329
2464,7.0,{ECO:0000269|PubMed:9037140};,Optimum pH is 7-8.3. {ECO:0000269|PubMed:9037140};,Q96551
2464,8.3,{ECO:0000269|PubMed:9037140};,Optimum pH is 7-8.3. {ECO:0000269|PubMed:9037140};,Q96551
2465,7.0,{ECO:0000269|PubMed:9037140};,Optimum pH is 7-8.3. {ECO:0000269|PubMed:9037140};,Q96552
2465,8.3,{ECO:0000269|PubMed:9037140};,Optimum pH is 7-8.3. {ECO:0000269|PubMed:9037140};,Q96552
2466,7.0,{ECO:0000269|PubMed:9037140};,Optimum pH is 7-8.3. {ECO:0000269|PubMed:9037140};,Q96553
2466,8.3,{ECO:0000269|PubMed:9037140};,Optimum pH is 7-8.3. {ECO:0000269|PubMed:9037140};,Q96553
2468,8.5,{ECO:0000269|PubMed:6365918};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:6365918};,Q966V2
2468,9.0,{ECO:0000269|PubMed:6365918};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:6365918};,Q966V2
2469,7.5,{ECO:0000269|PubMed:11342143};,Optimum pH is 7.5-8.5. {ECO:0000269|PubMed:11342143};,Q969I6
2469,8.5,{ECO:0000269|PubMed:11342143};,Optimum pH is 7.5-8.5. {ECO:0000269|PubMed:11342143};,Q969I6
2470,7.0,;,Optimum pH is 7.0-8.0.;,Q96A11
2470,8.0,;,Optimum pH is 7.0-8.0.;,Q96A11
2471,6.0,{ECO:0000269|PubMed:21375249};,Optimum pH is 6.0-7.5. {ECO:0000269|PubMed:21375249};,Q96AB6
2471,7.5,{ECO:0000269|PubMed:21375249};,Optimum pH is 6.0-7.5. {ECO:0000269|PubMed:21375249};,Q96AB6
2476,8.0,Active from pH 5.5 to 9.3. {ECO:0000269|PubMed:28842490};,Optimum pH is 8-9. Active from pH 5.5 to 9.3. {ECO:0000269|PubMed:28842490};,Q96E22
2476,9.0,Active from pH 5.5 to 9.3. {ECO:0000269|PubMed:28842490};,Optimum pH is 8-9. Active from pH 5.5 to 9.3. {ECO:0000269|PubMed:28842490};,Q96E22
2481,7.8,{ECO:0000269|PubMed:15274629};,Optimum pH is 7.8-8.2. {ECO:0000269|PubMed:15274629};,Q96GW9
2481,8.2,{ECO:0000269|PubMed:15274629};,Optimum pH is 7.8-8.2. {ECO:0000269|PubMed:15274629};,Q96GW9
2483,4.0,"Activity decreases above pH 5.5 and reaches negligible levels at neutral pH and above. {ECO:0000269|PubMed:17129779, ECO:0000269|PubMed:17475902};","Optimum pH is 4.0-5.5. Activity decreases above pH 5.5 and reaches negligible levels at neutral pH and above. {ECO:0000269|PubMed:17129779, ECO:0000269|PubMed:17475902};",Q96NT5
2483,5.5,"Activity decreases above pH 5.5 and reaches negligible levels at neutral pH and above. {ECO:0000269|PubMed:17129779, ECO:0000269|PubMed:17475902};","Optimum pH is 4.0-5.5. Activity decreases above pH 5.5 and reaches negligible levels at neutral pH and above. {ECO:0000269|PubMed:17129779, ECO:0000269|PubMed:17475902};",Q96NT5
2484,6.0,;,Optimum pH is 6-7.;,Q96RP7
2484,7.0,;,Optimum pH is 6-7.;,Q96RP7
2485,8.5,{ECO:0000269|PubMed:18775984};,Optimum pH is 8.5-9.5. {ECO:0000269|PubMed:18775984};,Q96RS0
2485,9.5,{ECO:0000269|PubMed:18775984};,Optimum pH is 8.5-9.5. {ECO:0000269|PubMed:18775984};,Q96RS0
2492,9.0,{ECO:0000269|PubMed:24171432};,Optimum pH is 9-10. {ECO:0000269|PubMed:24171432};,Q97TX9
2492,10.0,{ECO:0000269|PubMed:24171432};,Optimum pH is 9-10. {ECO:0000269|PubMed:24171432};,Q97TX9
2496,7.0,{ECO:0000269|PubMed:15909078};,Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:15909078};,Q97VT7
2496,9.0,{ECO:0000269|PubMed:15909078};,Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:15909078};,Q97VT7
2497,7.0,{ECO:0000269|PubMed:25200083};,Optimum pH is 7-9. {ECO:0000269|PubMed:25200083};,Q97YD4
2497,9.0,{ECO:0000269|PubMed:25200083};,Optimum pH is 7-9. {ECO:0000269|PubMed:25200083};,Q97YD4
2500,5.0,at 60 degrees Celsius. {ECO:0000269|PubMed:15752360};,Optimum pH is 5.0-5.6 at 60 degrees Celsius. {ECO:0000269|PubMed:15752360};,Q980Q4
2500,5.6,at 60 degrees Celsius. {ECO:0000269|PubMed:15752360};,Optimum pH is 5.0-5.6 at 60 degrees Celsius. {ECO:0000269|PubMed:15752360};,Q980Q4
2507,6.0,{ECO:0000269|PubMed:8141771};,Optimum pH is 6-6.5. {ECO:0000269|PubMed:8141771};,Q99312
2507,6.5,{ECO:0000269|PubMed:8141771};,Optimum pH is 6-6.5. {ECO:0000269|PubMed:8141771};,Q99312
2516,7.0,The activity is relatively constant between pH 6.5 and 9 but declines sharply below pH 6. {ECO:0000269|PubMed:20608695};,Optimum pH is 7-9. The activity is relatively constant between pH 6.5 and 9 but declines sharply below pH 6. {ECO:0000269|PubMed:20608695};,Q9A716
2516,9.0,The activity is relatively constant between pH 6.5 and 9 but declines sharply below pH 6. {ECO:0000269|PubMed:20608695};,Optimum pH is 7-9. The activity is relatively constant between pH 6.5 and 9 but declines sharply below pH 6. {ECO:0000269|PubMed:20608695};,Q9A716
2520,8.0,{ECO:0000269|PubMed:11422368};,Optimum pH is 8.0-10.0. {ECO:0000269|PubMed:11422368};,Q9AGP8
2520,10.0,{ECO:0000269|PubMed:11422368};,Optimum pH is 8.0-10.0. {ECO:0000269|PubMed:11422368};,Q9AGP8
2529,8.0,"for the forward reaction and 6.5-7.5 for the reverse reaction. {ECO:0000269|PubMed:18028427, ECO:0000269|PubMed:18599075};","Optimum pH is 8.0-9.5 for the forward reaction and 6.5-7.5 for the reverse reaction. {ECO:0000269|PubMed:18028427, ECO:0000269|PubMed:18599075};",Q9BHM6
2529,9.5,"for the forward reaction and 6.5-7.5 for the reverse reaction. {ECO:0000269|PubMed:18028427, ECO:0000269|PubMed:18599075};","Optimum pH is 8.0-9.5 for the forward reaction and 6.5-7.5 for the reverse reaction. {ECO:0000269|PubMed:18028427, ECO:0000269|PubMed:18599075};",Q9BHM6
2530,7.5,;,Optimum pH is 7.5-8.0.;,Q9BQ50
2530,8.0,;,Optimum pH is 7.5-8.0.;,Q9BQ50
2531,6.5,{ECO:0000269|PubMed:28322335};,Optimum pH is 6.5-12. {ECO:0000269|PubMed:28322335};,Q9BQ61
2531,12.0,{ECO:0000269|PubMed:28322335};,Optimum pH is 6.5-12. {ECO:0000269|PubMed:28322335};,Q9BQ61
2533,8.0,{ECO:0000269|PubMed:12790796};,Optimum pH is 8-9. {ECO:0000269|PubMed:12790796};,Q9BQG2
2533,9.0,{ECO:0000269|PubMed:12790796};,Optimum pH is 8-9. {ECO:0000269|PubMed:12790796};,Q9BQG2
2535,8.0,at 37 degrees Celsius. {ECO:0000269|PubMed:16533814};,Optimum pH is 8-8.5 at 37 degrees Celsius. {ECO:0000269|PubMed:16533814};,Q9BU89
2535,8.5,at 37 degrees Celsius. {ECO:0000269|PubMed:16533814};,Optimum pH is 8-8.5 at 37 degrees Celsius. {ECO:0000269|PubMed:16533814};,Q9BU89
2536,7.5,"with (R)-3-hydroxybutanoate and 6.5-7.0 with 4-oxo-L-proline. {ECO:0000269|PubMed:16380372, ECO:0000269|PubMed:35150746};","Optimum pH is 7.5-9.0 with (R)-3-hydroxybutanoate and 6.5-7.0 with 4-oxo-L-proline. {ECO:0000269|PubMed:16380372, ECO:0000269|PubMed:35150746};",Q9BUT1
2536,9.0,"with (R)-3-hydroxybutanoate and 6.5-7.0 with 4-oxo-L-proline. {ECO:0000269|PubMed:16380372, ECO:0000269|PubMed:35150746};","Optimum pH is 7.5-9.0 with (R)-3-hydroxybutanoate and 6.5-7.0 with 4-oxo-L-proline. {ECO:0000269|PubMed:16380372, ECO:0000269|PubMed:35150746};",Q9BUT1
2537,7.2,with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Optimum pH is 7.2-9 with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Q9BV23
2537,9.0,with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Optimum pH is 7.2-9 with 2-arachidonoyglycerol as substrate. {ECO:0000269|PubMed:22969151};,Q9BV23
2539,7.0,{ECO:0000269|PubMed:31990367};,Optimum pH is 7-8. {ECO:0000269|PubMed:31990367};,Q9BX68
2539,8.0,{ECO:0000269|PubMed:31990367};,Optimum pH is 7-8. {ECO:0000269|PubMed:31990367};,Q9BX68
2545,7.0,{ECO:0000269|PubMed:11112443};,Optimum pH is 7-8. {ECO:0000269|PubMed:11112443};,Q9BZM2
2545,8.0,{ECO:0000269|PubMed:11112443};,Optimum pH is 7-8. {ECO:0000269|PubMed:11112443};,Q9BZM2
2546,6.0,"{ECO:0000269|PubMed:12359228, ECO:0000269|PubMed:16118205, ECO:0000269|PubMed:17402747};","Optimum pH is 6.0-9.0. {ECO:0000269|PubMed:12359228, ECO:0000269|PubMed:16118205, ECO:0000269|PubMed:17402747};",Q9BZQ4
2546,9.0,"{ECO:0000269|PubMed:12359228, ECO:0000269|PubMed:16118205, ECO:0000269|PubMed:17402747};","Optimum pH is 6.0-9.0. {ECO:0000269|PubMed:12359228, ECO:0000269|PubMed:16118205, ECO:0000269|PubMed:17402747};",Q9BZQ4
2548,5.5,{ECO:0000269|PubMed:18775698};,Optimum pH is 5.5-6. {ECO:0000269|PubMed:18775698};,Q9C0B1
2548,6.0,{ECO:0000269|PubMed:18775698};,Optimum pH is 5.5-6. {ECO:0000269|PubMed:18775698};,Q9C0B1
2553,7.5,Inactive at or below pH 5.0. {ECO:0000269|PubMed:16757173};,Optimum pH is 7.5-8.5. Inactive at or below pH 5.0. {ECO:0000269|PubMed:16757173};,Q9C5I1
2553,8.5,Inactive at or below pH 5.0. {ECO:0000269|PubMed:16757173};,Optimum pH is 7.5-8.5. Inactive at or below pH 5.0. {ECO:0000269|PubMed:16757173};,Q9C5I1
2554,5.5,{ECO:0000269|PubMed:11978797};,Optimum pH is 5.5-6.0. {ECO:0000269|PubMed:11978797};,Q9C5M0
2554,6.0,{ECO:0000269|PubMed:11978797};,Optimum pH is 5.5-6.0. {ECO:0000269|PubMed:11978797};,Q9C5M0
2558,8.0,{ECO:0000269|PubMed:28733390};,Optimum pH is 8-9. {ECO:0000269|PubMed:28733390};,Q9C664
2558,9.0,{ECO:0000269|PubMed:28733390};,Optimum pH is 8-9. {ECO:0000269|PubMed:28733390};,Q9C664
2560,8.5,{ECO:0000269|PubMed:17961230};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:17961230};,Q9C6D2
2560,9.0,{ECO:0000269|PubMed:17961230};,Optimum pH is 8.5-9.0. {ECO:0000269|PubMed:17961230};,Q9C6D2
2562,5.5,"{ECO:0000269|PubMed:17951450, ECO:0000269|PubMed:20230529};","Optimum pH is 5.5-7.0. {ECO:0000269|PubMed:17951450, ECO:0000269|PubMed:20230529};",Q9C757
2562,7.0,"{ECO:0000269|PubMed:17951450, ECO:0000269|PubMed:20230529};","Optimum pH is 5.5-7.0. {ECO:0000269|PubMed:17951450, ECO:0000269|PubMed:20230529};",Q9C757
2563,7.0,"{ECO:0000269|PubMed:12419184, ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};","Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:12419184, ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};",Q9C7W7
2563,9.0,"{ECO:0000269|PubMed:12419184, ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};","Optimum pH is 7.0-9.0. {ECO:0000269|PubMed:12419184, ECO:0000269|PubMed:16644739, ECO:0000269|PubMed:19754426};",Q9C7W7
2565,8.0,{ECO:0000269|PubMed:28733390};,Optimum pH is 8-9. {ECO:0000269|PubMed:28733390};,Q9C9B9
2565,9.0,{ECO:0000269|PubMed:28733390};,Optimum pH is 8-9. {ECO:0000269|PubMed:28733390};,Q9C9B9
2566,7.5,for the forward reaction (PEP formation) and 6.0-7.5 for the reverse reaction (2-PGA formation). {ECO:0000269|PubMed:19223001};,Optimum pH is 7.5-8.5 for the forward reaction (PEP formation) and 6.0-7.5 for the reverse reaction (2-PGA formation). {ECO:0000269|PubMed:19223001};,Q9C9C4
2566,8.5,for the forward reaction (PEP formation) and 6.0-7.5 for the reverse reaction (2-PGA formation). {ECO:0000269|PubMed:19223001};,Optimum pH is 7.5-8.5 for the forward reaction (PEP formation) and 6.0-7.5 for the reverse reaction (2-PGA formation). {ECO:0000269|PubMed:19223001};,Q9C9C4
2574,7.0,{ECO:0000269|PubMed:19801371};,Optimum pH is 7-8.5. {ECO:0000269|PubMed:19801371};,Q9DBL9
2574,8.5,{ECO:0000269|PubMed:19801371};,Optimum pH is 7-8.5. {ECO:0000269|PubMed:19801371};,Q9DBL9
2577,6.5,{ECO:0000269|PubMed:16517082};,Optimum pH is 6.5-7. {ECO:0000269|PubMed:16517082};,Q9EQQ9
