prot_index,ph,note,ph_dependence,uniprot_id,min_max_diff,activity,reaction_type
3239,6.5,{ECO:0000269|Ref.1};,Optimum pH is 6-7. {ECO:0000269|Ref.1};,D7EZJ3,1.0,1.0,
4441,7,{ECO:0000269|PubMed:17981969};,Optimum pH is 70. {ECO:0000269|PubMed:17981969};,D7REY3,,1.0,
4442,7,{ECO:0000269|PubMed:17981969};,Optimum pH is 70. {ECO:0000269|PubMed:17981969};,D7REY4,,1.0,
4443,7,{ECO:0000269|PubMed:17981969};,Optimum pH is 70. {ECO:0000269|PubMed:17981969};,D7REY5,,1.0,
3240,7.0,{ECO:0000269|PubMed:23524667};,Optimum pH is 7.0. {ECO:0000269|PubMed:23524667};,D7UER1,,1.0,
239,9.5,for the oxidation reaction and 6.5 for the reduction reaction. {ECO:0000269|Ref.2};,Optimum pH is 9.5 for the oxidation reaction and 6.5 for the reduction reaction. {ECO:0000269|Ref.2};,D7URM0,,1.0,
3241,7.5,{ECO:0000269|PubMed:35835431};,Optimum pH is 7.5. {ECO:0000269|PubMed:35835431};,D8LQS7,,1.0,
3242,7.0,{ECO:0000269|PubMed:16876163};,Optimum pH is 7. {ECO:0000269|PubMed:16876163};,D8QLP9,,1.0,
240,6.25,{ECO:0000269|PubMed:23179444};,Optimum pH is 6.0-6.50. {ECO:0000269|PubMed:23179444};,D8QTR2,0.5,1.0,
3243,8.0,{ECO:0000269|PubMed:23179444};,Optimum pH is 8.0. {ECO:0000269|PubMed:23179444};,D8S5L4,,1.0,
241,5.75,{ECO:0000269|PubMed:20491902};,Optimum pH is 5.5-6.0. {ECO:0000269|PubMed:20491902};,D8VPP5,0.5,1.0,
243,3.5,"for F420 reduction with NADPH, and 8.0 for NADP(+) reduction with F420H(2). {ECO:0000269|PubMed:9821972};","Optimum pH is 3.5 for F420 reduction with NADPH, and 8.0 for NADP(+) reduction with F420H(2). {ECO:0000269|PubMed:9821972};",D9PVP5,,1.0,
3245,6.5,Retains more than 50% of maximal activity from pH 5.0 to 8.0. {ECO:0000269|Ref.2};,Optimum pH is 6.5. Retains more than 50% of maximal activity from pH 5.0 to 8.0. {ECO:0000269|Ref.2};,D9RZ53,,1.0,
3246,6.0,for activities against both pNPAp and pNPGp. Stable in the range of pH 6.0-8.0. {ECO:0000269|PubMed:12446636};,Optimum pH is 6.0 for activities against both pNPAp and pNPGp. Stable in the range of pH 6.0-8.0. {ECO:0000269|PubMed:12446636};,D9SM34,,1.0,
3247,6.75,{ECO:0000269|PubMed:14343156};,Optimum pH is 6.7-6.8. {ECO:0000269|PubMed:14343156};,E0IWI3,0.09999999999999964,1.0,
4445,5.6,and 6. {ECO:0000269|PubMed:13813474};,Optimum pH is between 5.6 and 6. {ECO:0000269|PubMed:13813474};,E0J5J4,,1.0,
3248,5.5,for the C-terminal fragment DNase. {ECO:0000269|PubMed:32117125};,Optimum pH is 5.5 for the C-terminal fragment DNase. {ECO:0000269|PubMed:32117125};,E0TU96,,1.0,
3249,7.5,{ECO:0000269|PubMed:20722388};,Optimum pH is 6-9. {ECO:0000269|PubMed:20722388};,E0Y3X0,3.0,1.0,
245,7.5,{ECO:0000269|PubMed:20722388};,Optimum pH is 6-9. {ECO:0000269|PubMed:20722388};,E0Y3X1,3.0,1.0,
3250,4.0,when inulin is a substrate and 5.0 when sucrose is a substrate. {ECO:0000269|PubMed:23399248};,Optimum pH is 4.0 when inulin is a substrate and 5.0 when sucrose is a substrate. {ECO:0000269|PubMed:23399248};,E1ABX2,,1.0,
3251,8.0,{ECO:0000269|PubMed:24714029};,Optimum pH is 8. {ECO:0000269|PubMed:24714029};,E1VA04,,1.0,
246,9.0,for the linalool dehydratase activity. {ECO:0000269|PubMed:20663876};,Optimum pH is 9.0 for the linalool dehydratase activity. {ECO:0000269|PubMed:20663876};,E1XUJ2,,1.0,
247,6.8,"{ECO:0000269|PubMed:20419468, ECO:0000269|Ref.2};","Optimum pH is 6.8. {ECO:0000269|PubMed:20419468, ECO:0000269|Ref.2};",E2E2P0,,1.0,
248,7.2,"for the forward reaction and 7.0 for the reverse reaction. {ECO:0000269|PubMed:7663168, ECO:0000269|PubMed:8577346};","Optimum pH is 7.2 for the forward reaction and 7.0 for the reverse reaction. {ECO:0000269|PubMed:7663168, ECO:0000269|PubMed:8577346};",E2RU81,,1.0,
3252,10.0,{ECO:0000269|PubMed:31234557};,Optimum pH is 10. {ECO:0000269|PubMed:31234557};,E3E7F9,,1.0,
4447,9.0,"or between 8.5-8.7 (with Tris-HCl buffer). Half-maximal activity is observed at pH 7.4 and 9.7. {ECO:0000269|PubMed:4711468, ECO:0000269|Ref.4};","Optimum pH is 9.0 or between 8.5-8.7 (with Tris-HCl buffer). Half-maximal activity is observed at pH 7.4 and 9.7. {ECO:0000269|PubMed:4711468, ECO:0000269|Ref.4};",E3PY96,,1.0,
250,4.75,{ECO:0000269|PubMed:20971893};,Optimum pH is 4.5-5.0. {ECO:0000269|PubMed:20971893};,E3W9M2,0.5,1.0,
251,6.0,;,Optimum pH is 6.0.;,E3W9M3,,1.0,
3253,6.5,{ECO:0000269|PubMed:29470619};,Optimum pH is 6.5. {ECO:0000269|PubMed:29470619};,E4PMA5,,1.0,
253,8.0,{ECO:0000269|PubMed:24271187};,Optimum pH is 8.0. {ECO:0000269|PubMed:24271187};,E4QP00,,1.0,
4448,7.0,{ECO:0000269|PubMed:22166201};,Optimum pH is 7.0. {ECO:0000269|PubMed:22166201};,E5RP65,,1.0,
4449,6.5,{ECO:0000269|PubMed:23093406};,Optimum pH is 6.5. {ECO:0000269|PubMed:23093406};,E6UBR9,,1.0,
4450,6.5,{ECO:0000269|PubMed:23093406};,Optimum pH is 6.5. {ECO:0000269|PubMed:23093406};,E6UIS7,,1.0,
3255,8.3,{ECO:0000269|PubMed:22665766};,Optimum pH is 6.8-9.8. {ECO:0000269|PubMed:22665766};,E7C196,3.000000000000001,1.0,
3256,6.8,{ECO:0000269|PubMed:21851513};,Optimum pH is 6.8. {ECO:0000269|PubMed:21851513};,E7CY69,,1.0,
3257,4.7,{ECO:0000269|PubMed:21851513};,Optimum pH is 4.7. {ECO:0000269|PubMed:21851513};,E7CY70,,1.0,
3258,5.0,"{ECO:0000269|PubMed:22940308, ECO:0000269|PubMed:23412069};","Optimum pH is 5.0. {ECO:0000269|PubMed:22940308, ECO:0000269|PubMed:23412069};",E7EF85,,1.0,
254,8.0,for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,E7FHC4,,1.0,
255,8.0,for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:10714990};,E7FHF8,,1.0,
257,8.0,"for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};","Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};",E7FHU4,,1.0,
258,9.0,{ECO:0000269|PubMed:11071944};,Optimum pH is 8-10. {ECO:0000269|PubMed:11071944};,E7FHX4,2.0,1.0,
259,8.0,"for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};","Optimum pH is 8 for hydrogenase activity at >95 degrees Celsius. {ECO:0000269|PubMed:11054105, ECO:0000269|PubMed:2538471, ECO:0000269|Ref.4};",E7FI44,,1.0,
3259,8.5,Stable at pH 5.0 to 9.5 at 30 degrees Celsius. {ECO:0000269|PubMed:17720833};,Optimum pH is 8.5. Stable at pH 5.0 to 9.5 at 30 degrees Celsius. {ECO:0000269|PubMed:17720833};,E8MF12,,1.0,
4451,5.75,{ECO:0000269|PubMed:21149454};,Optimum pH is 5.5-6.0. {ECO:0000269|PubMed:21149454};,E8MGH9,0.5,1.0,
261,6.0,{ECO:0000269|PubMed:23981508};,Optimum pH is 6. {ECO:0000269|PubMed:23981508};,E8WYN5,,1.0,
262,9.0,{ECO:0000269|PubMed:22569531};,Optimum pH is 9. {ECO:0000269|PubMed:22569531};,E9AE57,,1.0,
3260,7.9,{ECO:0000269|PubMed:20132953};,Optimum pH is 7.9. {ECO:0000269|PubMed:20132953};,E9KBR8,,1.0,
263,8.75,"for azetidine-2-carboxylate and 6.5-7 for (S)-1-pyrroline-5-carboxylate. {ECO:0000269|PubMed:12761200, ECO:0000269|PubMed:15308773};","Optimum pH is 8.5-9 for azetidine-2-carboxylate and 6.5-7 for (S)-1-pyrroline-5-carboxylate. {ECO:0000269|PubMed:12761200, ECO:0000269|PubMed:15308773};",E9P8D2,0.5,1.0,
3261,8.5,"{ECO:0000269|PubMed:15753074, ECO:0000269|PubMed:8537371};","Optimum pH is 8.5. {ECO:0000269|PubMed:15753074, ECO:0000269|PubMed:8537371};",E9P974,,1.0,
3263,8.9,{ECO:0000269|PubMed:3402447};,Optimum pH is 8.9. {ECO:0000269|PubMed:3402447};,F1BVB6,,1.0,
3264,7.5,{ECO:0000269|PubMed:23315745};,Optimum pH is 7.5. {ECO:0000269|PubMed:23315745};,F1CYZ5,,1.0,
3265,8.0,{ECO:0000269|PubMed:25630520};,Optimum pH is 8.0. {ECO:0000269|PubMed:25630520};,F1DBB3,,1.0,
265,8.0,{ECO:0000269|PubMed:22735453};,Optimum pH is 8. {ECO:0000269|PubMed:22735453};,F1MWM0,,1.0,
3266,7.25,{ECO:0000269|PubMed:26001783};,Optimum pH is 7.0-7.5. {ECO:0000269|PubMed:26001783};,F1N9S8,0.5,1.0,
266,5.25,{ECO:0000269|PubMed:34040256};,Optimum pH is 5.0-5.5. {ECO:0000269|PubMed:34040256};,F1NJ67,0.5,1.0,
267,6.0,{ECO:0000269|PubMed:16759730};,Optimum pH is 4.5-7.5. {ECO:0000269|PubMed:16759730};,F1NPQ2,3.0,1.0,
268,7.5,{ECO:0000269|PubMed:19429680};,Optimum pH is 7.5. {ECO:0000269|PubMed:19429680};,F1QG30,,1.0,
3267,8.0,{ECO:0000269|PubMed:12507510};,Optimum pH is 7-9. {ECO:0000269|PubMed:12507510};,F1QYJ6,2.0,1.0,
269,7.0,{ECO:0000269|PubMed:7831203};,Optimum pH is 7. {ECO:0000269|PubMed:7831203};,F1RKQ4,,1.0,
270,7.25,{ECO:0000269|PubMed:4996162};,Optimum pH is 7-7.5. {ECO:0000269|PubMed:4996162};,F1RQM2,0.5,1.0,
3268,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVE0,,1.0,
3269,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVE1,,1.0,
3270,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVE4,,1.0,
271,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVH7,,1.0,
3271,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVH9,,1.0,
3272,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVK0,,1.0,
3273,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVL1,,1.0,
3274,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,F1SVL2,,1.0,
4452,7.3,with D-mannose as substrate. {ECO:0000269|PubMed:29107017};,Optimum pH is 7.3 with D-mannose as substrate. {ECO:0000269|PubMed:29107017};,F2JVT6,,1.0,
4453,9.2,for UPRTase activity. {ECO:0000269|PubMed:9973361};,Optimum pH is 9.2 for UPRTase activity. {ECO:0000269|PubMed:9973361};,F2MMP6,,1.0,
272,9.0,{ECO:0000269|PubMed:21318560};,Optimum pH is 9.0. {ECO:0000269|PubMed:21318560};,F2WP51,,1.0,
273,7.5,with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,Optimum pH is 7.5 with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,F2YTN4,,1.0,
274,8.0,with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,Optimum pH is 8 with myricetin as substrate (in the presence of S-adenosylmethionine). {ECO:0000269|PubMed:21343428};,F2YTN5,,1.0,
4454,9.5,"for the oxidation reaction, and 6.5 for the reduction reaction. {ECO:0000269|Ref.2};","Optimum pH is 9.5 for the oxidation reaction, and 6.5 for the reduction reaction. {ECO:0000269|Ref.2};",F2Z678,,1.0,
275,8.75,;,Optimum pH is 8.5-9.0.;,F4HU51,0.5,1.0,
3275,5.0,{ECO:0000269|PubMed:16407306};,Optimum pH is 4.5-5.5. {ECO:0000269|PubMed:16407306};,F4HW02,1.0,1.0,
276,8.0,{ECO:0000269|PubMed:15720402};,Optimum pH is 8.0. {ECO:0000269|PubMed:15720402};,F4HYF3,,1.0,
277,7.3,{ECO:0000269|PubMed:18495639};,Optimum pH is 6.8-7.8. {ECO:0000269|PubMed:18495639};,F4I907,1.0,1.0,
278,7.5,{ECO:0000269|PubMed:22450164};,Optimum pH is 7.0-8.0. {ECO:0000269|PubMed:22450164};,F4IH31,1.0,1.0,
279,7.0,Active between pH 6 and pH 8. {ECO:0000269|PubMed:17611796};,Optimum pH is 7. Active between pH 6 and pH 8. {ECO:0000269|PubMed:17611796};,F4IV16,,1.0,
280,7.0,{ECO:0000269|PubMed:17652095};,Optimum pH is 7.0. {ECO:0000269|PubMed:17652095};,F4J220,,1.0,
281,5.5,{ECO:0000269|PubMed:29178188};,Optimum pH is 5.5. {ECO:0000269|PubMed:29178188};,F4JFU8,,1.0,
282,8.0,with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,Optimum pH is 8 with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,F4JJL0,,1.0,
283,8.0,with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,Optimum pH is 8 with RNA and ssDNA as substrates. {ECO:0000269|PubMed:23620482};,F4JJL3,,1.0,
3276,6.8,{ECO:0000269|PubMed:16081412};,Optimum pH is 6.8. {ECO:0000269|PubMed:16081412};,F4JQ95,,1.0,
284,7.0,{ECO:0000269|PubMed:17136424};,Optimum pH is 7.0. {ECO:0000269|PubMed:17136424};,F4JTE7,,1.0,
285,7.5,{ECO:0000269|PubMed:17220201};,Optimum pH is 7.5. {ECO:0000269|PubMed:17220201};,F4JUY5,,1.0,
286,6.5,{ECO:0000269|PubMed:21796445};,Optimum pH is 6.0-7.0. {ECO:0000269|PubMed:21796445};,F4JZC2,1.0,1.0,
3277,7.0,{ECO:0000269|PubMed:24659992};,Optimum pH is 7. {ECO:0000269|PubMed:24659992};,F4K3M6,,1.0,
4457,7.2,{ECO:0000269|PubMed:21244596};,Optimum pH is 7.2. {ECO:0000269|PubMed:21244596};,F4ZCI3,,1.0,
3278,9.0,Active from pH 5.5-11.5. {ECO:0000269|PubMed:21371608};,Optimum pH is 7.5-10.5. Active from pH 5.5-11.5. {ECO:0000269|PubMed:21371608};,F4ZGF2,3.0,1.0,
3279,6.0,", and the enzyme tends to precipitate gradually below pH 6.5. {ECO:0000269|PubMed:21615132};","Optimum pH is 6, and the enzyme tends to precipitate gradually below pH 6.5. {ECO:0000269|PubMed:21615132};",F5BFC8,,1.0,
4458,5.5,and 6. {ECO:0000269|PubMed:14660356};,Optimum pH is between 5.5 and 6. {ECO:0000269|PubMed:14660356};,F6C6C1,,1.0,
288,6.0,{ECO:0000269|PubMed:20393707};,Optimum pH is 6. {ECO:0000269|PubMed:20393707};,F7IX06,,1.0,
3280,5.0,{ECO:0000269|PubMed:21653698};,Optimum pH is 4.0-6.0. {ECO:0000269|PubMed:21653698};,F7J1C8,2.0,1.0,
4459,6.0,{ECO:0000269|PubMed:22790955};,Optimum pH is about 6.0. {ECO:0000269|PubMed:22790955};,F7J5X9,,1.0,
289,8.0,"At pH below 7.0 or above 9.0, there is substantial loss of activity. {ECO:0000269|PubMed:21949128};","Optimum pH is 8. At pH below 7.0 or above 9.0, there is substantial loss of activity. {ECO:0000269|PubMed:21949128};",F8G0M4,,1.0,
290,7.0,{ECO:0000269|PubMed:21896480};,Optimum pH is 7.0. {ECO:0000269|PubMed:21896480};,F8WQK8,,1.0,
4461,6.3,{ECO:0000269|PubMed:22056431};,Optimum pH is 6.3. {ECO:0000269|PubMed:22056431};,F8WRK9,,1.0,
291,8.0,{ECO:0000269|PubMed:15274916};,Optimum pH is 8.0. {ECO:0000269|PubMed:15274916};,F9VMT6,,1.0,
3282,5.5,{ECO:0000269|PubMed:17176250};,Optimum pH is 5.5. {ECO:0000269|PubMed:17176250};,F9VPG1,,1.0,
3283,7.75,{ECO:0000269|PubMed:12623077};,Optimum pH is 7.5-8.0. {ECO:0000269|PubMed:12623077};,G0FUS0,0.5,1.0,
4462,7.1,{ECO:0000269|PubMed:21354582};,Optimum pH is 7.1. {ECO:0000269|PubMed:21354582};,G0LD36,,1.0,
292,5.0,{ECO:0000269|PubMed:8975597};,Optimum pH is 4-6. {ECO:0000269|PubMed:8975597};,G0RUP7,2.0,1.0,
293,5.5,{ECO:0000269|PubMed:17678650};,Optimum pH is 5.5. {ECO:0000269|PubMed:17678650};,G0RV93,,1.0,
4463,5.0,{ECO:0000269|Ref.2};,Optimum pH is 5. {ECO:0000269|Ref.2};,G0SGU4,,1.0,
294,5.75,{ECO:0000269|PubMed:21783213};,Optimum pH is 5.5-6. {ECO:0000269|PubMed:21783213};,G1FNI6,0.5,1.0,
295,7.0,{ECO:0000269|PubMed:21784965};,Optimum pH is 7.0. {ECO:0000269|PubMed:21784965};,G1JSL4,,1.0,
296,2.5,and 5.0. Removal of Ca(2+) from the protein by EDTA treatment narrows the pH range to 2.5-3.5. {ECO:0000269|PubMed:21790816};,Optimum pH is between 2.5 and 5.0. Removal of Ca(2+) from the protein by EDTA treatment narrows the pH range to 2.5-3.5. {ECO:0000269|PubMed:21790816};,G1UH28,,1.0,
3284,10.5,No activity is lost after 30 minutes incubation at pHs between 5.0 and 11.0. {ECO:0000269|PubMed:22117688};,Optimum pH is about 10.5. No activity is lost after 30 minutes incubation at pHs between 5.0 and 11.0. {ECO:0000269|PubMed:22117688};,G1UII1,,1.0,
4465,8.0,(in the presence of 1 mM tetrahydrofolate). {ECO:0000269|PubMed:15090517};,Optimum pH is 8.0 (in the presence of 1 mM tetrahydrofolate). {ECO:0000269|PubMed:15090517};,G2IJ05,,1.0,
3285,6.0,{ECO:0000269|PubMed:25217011};,Optimum pH is 6.0. {ECO:0000269|PubMed:25217011};,G2IN04,,1.0,
3286,6.0,{ECO:0000269|PubMed:25217011};,Optimum pH is 6.0. {ECO:0000269|PubMed:25217011};,G2IN77,,1.0,
297,8.0,"for CHA aldolase activity, and 7.0 for oxaloacetate decarboxylase activity. {ECO:0000269|PubMed:12486039};","Optimum pH is 8.0 for CHA aldolase activity, and 7.0 for oxaloacetate decarboxylase activity. {ECO:0000269|PubMed:12486039};",G2IQQ8,,1.0,
298,8.0,with vanillate as substrate. {ECO:0000269|PubMed:28373573};,Optimum pH is 8 with vanillate as substrate. {ECO:0000269|PubMed:28373573};,G2IQS7,,1.0,
3287,6.0,{ECO:0000269|PubMed:25217011};,Optimum pH is 6.0. {ECO:0000269|PubMed:25217011};,G2ITT5,,1.0,
299,6.0,Maintains 70% or more of the maximal activity from pH 6.0 to 9.0. {ECO:0000269|PubMed:25752603};,Optimum pH is 6. Maintains 70% or more of the maximal activity from pH 6.0 to 9.0. {ECO:0000269|PubMed:25752603};,G2NFJ9,,1.0,
4466,4.0,{ECO:0000269|PubMed:31110561};,Optimum pH is 4.0. {ECO:0000269|PubMed:31110561};,G2Q1N4,,1.0,
3288,6.0,{ECO:0000269|PubMed:27193267};,Optimum pH is 6.0. {ECO:0000269|PubMed:27193267};,G2Q4H7,,1.0,
3289,8.0,{ECO:0000269|PubMed:22342036};,Optimum pH is 8.0. {ECO:0000269|PubMed:22342036};,G2Q9T3,,1.0,
3290,5.0,{ECO:0000269|PubMed:23615741};,Optimum pH is 5.0. {ECO:0000269|PubMed:23615741};,G2QCS4,,1.0,
3291,4.0,{ECO:0000269|PubMed:30529567};,Optimum pH is 4.0. {ECO:0000269|PubMed:30529567};,G2QFD0,,1.0,
300,7.0,{ECO:0000269|PubMed:27629413};,Optimum pH is 7. {ECO:0000269|PubMed:27629413};,G2QG48,,1.0,
3292,7.0,{ECO:0000269|PubMed:20473662};,Optimum pH is 7.0. {ECO:0000269|PubMed:20473662};,G2QJR6,,1.0,
301,7.0,{ECO:0000269|PubMed:22012339};,Optimum pH is 7.0. {ECO:0000269|PubMed:22012339};,G2QND5,,1.0,
3293,7.5,{ECO:0000269|PubMed:16385128};,Optimum pH is 7-8. {ECO:0000269|PubMed:16385128};,G2SYC0,1.0,1.0,
302,7.0,{ECO:0000269|Ref.1};,Optimum pH is 6-8. {ECO:0000269|Ref.1};,G3FNQ9,2.0,1.0,
4467,7.5,{ECO:0000269|PubMed:22916830};,Optimum pH is 7.5. {ECO:0000269|PubMed:22916830};,G3GBU6,,1.0,
3294,7.0,{ECO:0000269|PubMed:35816703};,Optimum pH is 7. {ECO:0000269|PubMed:35816703};,G3J3K0,,1.0,
303,6.5,and 7. {ECO:0000269|PubMed:12603323};,Optimum pH is between 6.5 and 7. {ECO:0000269|PubMed:12603323};,G3KIM8,,1.0,
304,8.0,for the coupled WbpB/WbpE reaction. {ECO:0000269|PubMed:19348502};,Optimum pH is 8.0 for the coupled WbpB/WbpE reaction. {ECO:0000269|PubMed:19348502};,G3XD23,,1.0,
4468,7.5,"Almost no activity is detected below pH 7.0 or above pH 8.5. {ECO:0000269|PubMed:15107534, ECO:0000269|PubMed:9655928};","Optimum pH is 7.5. Almost no activity is detected below pH 7.0 or above pH 8.5. {ECO:0000269|PubMed:15107534, ECO:0000269|PubMed:9655928};",G3XD29,,1.0,
3296,6.0,{ECO:0000269|PubMed:17346239};,Optimum pH is 6.0. {ECO:0000269|PubMed:17346239};,G3XD61,,1.0,
305,8.5,{ECO:0000269|PubMed:15226302};,Optimum pH is 8.0-9.0. {ECO:0000269|PubMed:15226302};,G3XD94,1.0,1.0,
306,6.0,{ECO:0000269|PubMed:24947135};,Optimum pH is 6. {ECO:0000269|PubMed:24947135};,G3XP38,,1.0,
307,5.25,when using synthetic substrate p-nitrophenyl-alpha-D-galactopyranoside. {ECO:0000269|PubMed:9741105};,Optimum pH is 5.0-5.5 when using synthetic substrate p-nitrophenyl-alpha-D-galactopyranoside. {ECO:0000269|PubMed:9741105};,G4FEF4,0.5,1.0,
4469,6.75,{ECO:0000269|PubMed:20680265};,Optimum pH is 6.0-7.5. {ECO:0000269|PubMed:20680265};,G4N5V2,1.5,1.0,
3299,5.0,{ECO:0000269|PubMed:21626020};,Optimum pH is 5.0. {ECO:0000269|PubMed:21626020};,G4N7Z0,,1.0,
4470,6.75,{ECO:0000269|PubMed:20680265};,Optimum pH is 6.0-7.5. {ECO:0000269|PubMed:20680265};,G4NAZ1,1.5,1.0,
3300,5.5,{ECO:0000269|PubMed:21626020};,Optimum pH is 5.5. {ECO:0000269|PubMed:21626020};,G4NI45,,1.0,
308,7.5,{ECO:0000269|PubMed:20868748};,Optimum pH is 7.5. {ECO:0000269|PubMed:20868748};,G4STG9,,1.0,
309,6.0,Active between pH 4.0-6.5. {ECO:0000269|PubMed:21931163};,Optimum pH is 6.0. Active between pH 4.0-6.5. {ECO:0000269|PubMed:21931163};,G4T4R7,,1.0,
310,5.25,Loses activity rapidly when pH is lowered from 5 to 4. {ECO:0000269|PubMed:25849978};,Optimum pH is between 5-5.5. Loses activity rapidly when pH is lowered from 5 to 4. {ECO:0000269|PubMed:25849978};,G5DAC6,0.5,1.0,
311,5.5,Loses activity rapidly when pH is lowered from 5 to 4. {ECO:0000269|PubMed:25849978};,Optimum pH is between 4.5-6.5. Loses activity rapidly when pH is lowered from 5 to 4. {ECO:0000269|PubMed:25849978};,G5DAC7,2.0,1.0,
3301,6.0,{ECO:0000269|PubMed:18800599};,Optimum pH is 5.5-6.5. {ECO:0000269|PubMed:18800599};,G5EAZ3,1.0,1.0,
313,6.75,{ECO:0000269|PubMed:15604090};,Optimum pH is 6-7.5. {ECO:0000269|PubMed:15604090};,G5EFE7,1.5,1.0,
314,8.0,{ECO:0000269|PubMed:17897734};,Optimum pH is 7.5-8.5. {ECO:0000269|PubMed:17897734};,G5EFZ1,1.0,1.0,
3302,9.0,{ECO:0000269|PubMed:22009751};,Optimum pH is 9. {ECO:0000269|PubMed:22009751};,G8G2V6,,1.0,
315,8.0,{ECO:0000269|PubMed:23604968};,Optimum pH is 8. {ECO:0000269|PubMed:23604968};,G8GER6,,1.0,
316,6.5,{ECO:0000269|PubMed:18981178};,Optimum pH is 6.5. {ECO:0000269|PubMed:18981178};,G8JZS4,,1.0,
3303,1.0,No activity is detected at pH 6. {ECO:0000269|PubMed:21747790};,Optimum pH is 1. No activity is detected at pH 6. {ECO:0000269|PubMed:21747790};,G8YXZ9,,1.0,
317,8.5,with pNP-butyrate as substrate. Shows 70% of the maximal activity at pH 7.0 and pH 9.5. {ECO:0000269|PubMed:22194294};,Optimum pH is 8.5 with pNP-butyrate as substrate. Shows 70% of the maximal activity at pH 7.0 and pH 9.5. {ECO:0000269|PubMed:22194294};,G9BY57,,1.0,
3304,8.0,{ECO:0000269|PubMed:10849007};,Optimum pH is 8. {ECO:0000269|PubMed:10849007};,G9EZR6,,1.0,
3305,6.5,{ECO:0000269|PubMed:22169019};,Optimum pH is 6.5. {ECO:0000269|PubMed:22169019};,G9M9M1,,1.0,
3306,6.5,{ECO:0000269|PubMed:22169019};,Optimum pH is 6.5. {ECO:0000269|PubMed:22169019};,G9M9M2,,1.0,
320,7.2,{ECO:0000269|PubMed:22169019};,Optimum pH is 7.2. {ECO:0000269|PubMed:22169019};,G9M9M3,,1.0,
321,7.2,{ECO:0000269|PubMed:22169019};,Optimum pH is 7.2. {ECO:0000269|PubMed:22169019};,G9M9M4,,1.0,
322,7.2,{ECO:0000269|PubMed:22169019};,Optimum pH is 7.2. {ECO:0000269|PubMed:22169019};,G9M9M5,,1.0,
3307,7.0,{ECO:0000269|PubMed:22072709};,Optimum pH is 7. {ECO:0000269|PubMed:22072709};,H1AE12,,1.0,
323,9.4,{ECO:0000269|PubMed:22286981};,Optimum pH is 9.4. {ECO:0000269|PubMed:22286981};,H1ZV38,,1.0,
324,4.5,{ECO:0000269|PubMed:27083698};,Optimum pH is 4.5. {ECO:0000269|PubMed:27083698};,H2DF87,,1.0,
325,9.0,for the hemagglutinating activity of the human erythrocytes. {ECO:0000269|PubMed:9568372};,Optimum pH is between 8-10 for the hemagglutinating activity of the human erythrocytes. {ECO:0000269|PubMed:9568372};,H2FH31,2.0,1.0,
326,7.1,{ECO:0000269|PubMed:22613096};,Optimum pH is 7.1. {ECO:0000269|PubMed:22613096};,H2N0D4,,1.0,
327,9.0,"{ECO:0000269|PubMed:22267661, ECO:0000269|PubMed:22286514, ECO:0000269|PubMed:6848481};","Optimum pH is 9. {ECO:0000269|PubMed:22267661, ECO:0000269|PubMed:22286514, ECO:0000269|PubMed:6848481};",H3JQW0,,1.0,
4471,6.0,{ECO:0000269|PubMed:24914209};,Optimum pH is 6.0. {ECO:0000269|PubMed:24914209};,H3JU05,,1.0,
